name,link,image,description,reference,price_tunisianet,availability_tunisianet,price_mytek,availability_mytek,link_mytek
Pc portable HP Victus 15-fb0015nk / Ryzen 7 5800H / 12 Go / RTX 3050 4G + Casque Gaming Hyperx Offert OU Souris Gaming Hyperx Offerte,https://www.tunisianet.com.tn/pc-portable-tunisie/59849-pc-portable-hp-victus-15-fb0015nk-ryzen-7-5800h-12-go-rtx-3050-4g.html,https://www.tunisianet.com.tn/284644-home/pc-portable-hp-victus-15-fb0015nk-ryzen-7-5800h-12-go-rtx-3050-4g.jpg,"Écran 15.6 "" Full HD IPS - Processeur AMD Ryzen 7 5800H , up to 4.4 Ghz, 16 Mo de mémoire cache - Mémoire 12 Go - Disque 512 Go SSD M.2 - Carte graphique Nvidia GeForce RTX 3050, 4 Go de mémoire dédiée - Wifi 6 - Bluetooth 5.2 - Clavier rétroéclairé - SuperSpeed USB Type-C - SuperSpeed USB Type-A - HDMI 2.1 - RJ45 - Lecteur de cartes - Webcam HD 720p - Windows 11 - Garantie 1 an + Casque Gaming Hyperx Offert OU Souris Gaming Hyperx Offerte",6U8V8EA-12,"3 049,000 DT",En stock,,,
PC Portable Lenovo IdeaPad Gaming 3 15ACH6 / Ryzen 7 5800H / 32 Go / RTX 3050 4GB / Noir + Souris Gaming Lenovo M100 Offerte,https://www.tunisianet.com.tn/pc-portable-gamer/58955-pc-portable-lenovo-ideapad-gaming-3-15ach6-ryzen-7-5800h-32-go-rtx-3050-4gb-noir-souris-gaming-lenovo-m100-offerte.html,https://www.tunisianet.com.tn/268990-home/pc-portable-lenovo-ideapad-gaming-3-15ach6-ryzen-7-5800h-32-go-rtx-3050-4gb-noir-souris-gaming-lenovo-m100-offerte.jpg,"Ecran 15.6"" IPS Full HD - Processeur AMD Ryzen 7 5800H, up to 4.4 GHz, 16 Mo de mémoire cache - Mémoire 32 Go - Disque 512 Go SSD - Carte graphique NVIDIA GeForce 3050, 4 Go de mémoire dédiée GDDR6 - Wi-Fi 6 - Bluetooth 5.0 - Clavier Retroéclairé - 2x USB 3.2 - USB-C 3.2 - HDMI 2.0 - RJ-45 - Windows 11 - Couleur Noir - Garantie 2 ans + Souris Gaming Lenovo M100 RGB Offerte",82K201D7FG-2Y-32,"3 059,000 DT",En stock,,,
Pc portable HP Victus 15-fa0016nk / i5-12500H / 12 Go / RTX 3050 4G,https://www.tunisianet.com.tn/pc-portable-tunisie/59854-pc-portable-hp-victus-15-fa0016nk-i5-12500h-8-go-rtx-3050-4g.html,https://www.tunisianet.com.tn/275549-home/pc-portable-hp-victus-15-fa0016nk-i5-12500h-8-go-rtx-3050-4g.jpg,"Écran 15.6 "" Full HD IPS- Processeur Intel Core i5- 12500H , 12ème Génération, up to 4.5 Ghz, 18 Mo de mémoire cache - Mémoire 12 Go - Disque 512 Go SSD M.2 - Carte graphique Nvidia GeForce RTX 3050, 4 Go de mémoire dédiée - Wifi 6 - Bluetooth 5.2 - Clavier rétroéclairé - SuperSpeed USB Type-C - SuperSpeed USB Type-A - HDMI 2.1 - RJ45 - Lecteur de cartes - Caméra HP Wide Vision HD 720p - Windows 11 - Garantie 1 an",6U8V3EA-12,"3 062,000 DT",En stock,,,
Pc portable Asus ExpertBook B1 B1400CEP / i7 11è Gén / 16 Go / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/60774-pc-portable-asus-expertbook-b1-b1400cep-i7-11e-gen-16-go-noir.html,https://www.tunisianet.com.tn/281850-home/pc-portable-asus-expertbook-b1-b1400cep-i7-11e-gen-16-go-noir.jpg,"Ecran 14"" Full HD LCD IPS - Processeur Intel Core i7-1165G7, up to 4.7 Ghz, 12 Mo de mémoire cache - Mémoire 16 Go - Disque SSD 512 Go - Carte graphique Nvidea Geforce MX330, 2 Go de mémoire dédiée - Wifi 6 - Bluetooth 5.2 - RJ45 - 1x USB-C - 1x Thunderbolt 4 - 2x USB 3.2 - 1x USB 2.0 - HDMI 1.4 - 1x VGA - Webcam avec Micro - Couleur Noir - Garantie 2 ans",B1400CEP-EB0871-16,"3 064,000 DT",En stock,,,
PC Portable HP Victus 16-d1021nk / i5-12500H / 32 Go / GTX 1650 4G / Bleu  + Casque Gaming Hyperx Offert OU Souris Gaming Hyperx Offerte,https://www.tunisianet.com.tn/pc-portable-tunisie/60338-pc-portable-hp-victus-16-d1021nk-i5-12500h-32-go-gtx-1650-4g-bleu.html,https://www.tunisianet.com.tn/283876-home/pc-portable-hp-victus-16-d1021nk-i5-12500h-32-go-gtx-1650-4g-bleu.jpg,"Écran 16.1"" Full HD IPS - Processeur Intel Core i5-12500H , 12ème Génération, up to 4,5 GHz, 18 Mo de mémoire cache - Mémoire 32 Go DDR5 - Disque 512 Go SSD M.2 - Carte graphique Nvidia GeForce GTX 1650 , 4 Go de mémoire dédiée - Wifi 6 - Bluetooth 5.2 - Clavier rétroéclairé - SuperSpeed USB Type-C - SuperSpeed USB Type-A - HDMI 2.1 - RJ45 - Lecteur de cartes - Caméra HP Wide Vision HD 720p - Windows 11 - Couleur Bleu - Garantie 1 an + Casque Gaming Hyperx Offert OU Souris Gaming Hyperx Offerte",6U8X5EA-32,"3 069,000 DT",En stock,,,
Pc portable HP Victus 16-d1019nk / i5-12500H / 8 Go / RTX 3050 4G + Casque Gaming Hyperx Offert OU Souris Gaming Hyperx Offerte,https://www.tunisianet.com.tn/pc-portable-tunisie/59802-pc-portable-hp-victus-16-d1019nk-i5-12500h-8-go-rtx-3050-4g.html,https://www.tunisianet.com.tn/283883-home/pc-portable-hp-victus-16-d1019nk-i5-12500h-8-go-rtx-3050-4g.jpg,"Écran 16.1"" Full HD IPS - Processeur Intel Core i5- 12500H , 12ème Génération, up to 4.5 Ghz, 18 Mo de mémoire cache - Mémoire 8 Go - Disque 512 Go SSD M.2 - Carte graphique Nvidia GeForce RTX 3050, 4 Go de mémoire dédiée - Wifi 6 - Bluetooth 5.2 - Clavier rétroéclairé - SuperSpeed USB Type-C - SuperSpeed USB Type-A - HDMI 2.1 - RJ45 - Lecteur de cartes - Caméra HP Wide Vision HD 720p - Windows 11 - Couleur Bleu - Garantie 1 an + Casque Gaming Hyperx Offert OU Souris Gaming Hyperx Offerte",6U8X3EA,"3 085,000 DT",En stock,"3 085,000 DT",En stock,https://www.mytek.tn/pc-portable-gamer-hp-victus-16-d1019nk-i5-12e-gen-8go-rtx-3050ti.html
Pc portable HP Victus 15-fb0015nk / Ryzen 7 5800H / 16 Go / RTX 3050 4G + Casque Gaming Hyperx Offert OU Souris Gaming Hyperx Offerte,https://www.tunisianet.com.tn/pc-portable-tunisie/59850-pc-portable-hp-victus-15-fb0015nk-ryzen-7-5800h-16-go-rtx-3050-4g.html,https://www.tunisianet.com.tn/284645-home/pc-portable-hp-victus-15-fb0015nk-ryzen-7-5800h-16-go-rtx-3050-4g.jpg,"Écran 15.6 "" Full HD IPS - Processeur AMD Ryzen 7 5800H , up to 4.4 Ghz, 16 Mo de mémoire cache - Mémoire 16 Go - Disque 512 Go SSD M.2 - Carte graphique Nvidia GeForce RTX 3050, 4 Go de mémoire dédiée - Wifi 6 - Bluetooth 5.2 - Clavier rétroéclairé - SuperSpeed USB Type-C - SuperSpeed USB Type-A - HDMI 2.1 - RJ45 - Lecteur de cartes - Webcam HD 720p - Windows 11 - Garantie 1 an + Casque Gaming Hyperx Offert OU Souris Gaming Hyperx Offerte",6U8V8EA-16,"3 095,000 DT",En stock,,,
Pc portable Dell Gaming G15 5510 / i7 10è Gén / 16 Go / RTX 3050 4G,https://www.tunisianet.com.tn/pc-portable-tunisie/53282-pc-portable-dell-gaming-g15-5510-i7-10e-gen-16-go-rtx-3050-4g.html,https://www.tunisianet.com.tn/227537-home/pc-portable-dell-gaming-g15-5510-i7-10e-gen-16-go-rtx-3050-4g.jpg,"Ecran 15.6"" FHD 120Hz - Processeur Intel Core i7-10870H, up to 5 Ghz, 16 Mo de mémoire cache - Mémoire 16 Go - Disque 512 Go SSD - Carte graphique Nvidia GeForce RTX 3050, 4 Go de mémoire dédiée - Clavier rétroéclairé - Wifi 6 - Bluetooth - RJ45 - 3x USB 3.2 - HDMI - Port casque/micro - Webcam HD - Couleur Noir - Garantie 1 an",5510G15-I7,"3 099,000 DT",En stock,"3 095,000 DT",En stock,https://www.mytek.tn/pc-portable-gamer-dell-g15-5510-i7-10e-gen-16go-512go-ssd-noir-5510g15-i7.html
Pc portable HP Victus 15-fa0014nk / i5-12500H / 8 Go / RTX 3050 Ti 4G,https://www.tunisianet.com.tn/pc-portable-tunisie/58588-pc-portable-hp-victus-15-fa0014nk-i5-12500h-8-go-rtx-3050-ti-4g.html,https://www.tunisianet.com.tn/266395-home/pc-portable-hp-victus-15-fa0014nk-i5-12500h-8-go-rtx-3050-ti-4g.jpg,"Écran 15.6 "" Full HD IPS- Processeur Intel Core i5- 12500H , 12ème Génération, up to 4.5 Ghz, 18 Mo de mémoire cache - Mémoire 8 Go - Disque 512 Go SSD M.2 - Carte graphique Nvidia GeForce RTX 3050 Ti, 4 Go de mémoire dédiée - Wifi 6 - Bluetooth 5.2 - Clavier rétroéclairé - SuperSpeed USB Type-C - SuperSpeed USB Type-A - HDMI 2.1 - RJ45 - Lecteur de cartes - Caméra HP Wide Vision HD 720p - Windows 11 - Garantie 1 an",6U8V1EA,"3 099,000 DT",En stock,,,
PC Portable Lenovo Ideapad Flex 5 14IAU7 / i7 11è Gén / 8 Go / Bleu,https://www.tunisianet.com.tn/pc-portable-tunisie/59738-pc-portable-lenovo-ideapad-flex-5-14iau7-i7-11e-gen-8-go-bleu.html,https://www.tunisianet.com.tn/274715-home/pc-portable-lenovo-ideapad-flex-5-14iau7-i7-11e-gen-8-go-bleu.jpg,"Ecran 14"" IPS WUXGA (1920x1200) Tactile - Processeur Intel Core i7-1255U , 12è Gén, up to 4.7 Ghz, 12 Mo de mémoire cache - 8 Go de mémoire - Disque 512 SSD - Intel Iris Xe Graphics - Lecteur d'empreintes digitales - Stylet Lenovo Digital Inclus - Lecteur de cartes - Wifi 6 - Bluetooth 5.1 - Webcam 1080p - 2x USB 3.2 - USB Type C 3.2 - HDMI - Windows 11 - Couleur Bleu - Garantie 1 an",82R7006VFG,"3 099,000 DT",Sur commande,"3 099,000 DT",En stock,https://www.mytek.tn/pc-portable-lenovo-ideapad-flex-5-14iau7-i7-12e-gen-8go-512go-ssd-bleu.html
PC Portable Lenovo Ideapad Flex 5 14IAU7 / i7 11è Gén / 8 Go / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/59737-pc-portable-lenovo-ideapad-flex-5-14iau7-i7-11e-gen-8-go-gris.html,https://www.tunisianet.com.tn/274701-home/pc-portable-lenovo-ideapad-flex-5-14iau7-i7-11e-gen-8-go-gris.jpg,"Ecran 14"" IPS WUXGA (1920x1200) Tactile - Processeur Intel Core i7-1255U , 12è Gén, up to 4.7 Ghz, 12 Mo de mémoire cache - 8 Go de mémoire - Disque 512 SSD - Intel Iris Xe Graphics - Lecteur d'empreintes digitales - Stylet Lenovo Digital Inclus - Lecteur de cartes - Wifi 6 - Bluetooth 5.1 - Webcam 1080p - 2x USB 3.2 - USB Type C 3.2 - HDMI - Windows 11 - Couleur gris - Garantie 1 an",82R7006UFG,"3 099,000 DT",En stock,,,
Pc Portable Dell Latitude 7320 / i5 11è Gén / 16 Go,https://www.tunisianet.com.tn/pc-portable-tunisie/51258-pc-portable-dell-latitude-7320-i5-11e-gen-16-go.html,https://www.tunisianet.com.tn/213927-home/pc-portable-dell-latitude-7320-i5-11e-gen-16-go.jpg,"Ecran 13.3"" LED Full HD - Processeur Intel Core i5-1145G7, up to 4.4 GHz, 8 Mo de mémoire cache - Mémoire 16 Go - Disque 512 Go SSD  - Carte graphique Intel UHD 620 - 2x USB type-C Thunderbolt - 1x USB 3.2 Gen 1 - 1x HDMI - Lecteur de cartes SD - Wifi - Bluetooth 5.1 - Lecteur d'empreintes digitales - Garantie 3 ans",7320I5,"3 109,000 DT",Sur commande,,,
PC Portable Dell Latitude 5520 Tactile / i5 11è Gén / 16 Go / 512 Go SSD,https://www.tunisianet.com.tn/pc-portable-tunisie/56849-pc-portable-dell-latitude-5520-tactile-i5-11e-gen-16-go-512-go-ssd.html,https://www.tunisianet.com.tn/253726-home/pc-portable-dell-latitude-5520-tactile-i5-11e-gen-16-go-512-go-ssd.jpg,"Ecran 15.6"" FHD IPS Tactile - Processeur Intel Core i5-1145G7, up to 4.4 GHz, 8 Mo de mémoire cache - Mémoire 16 Go - Disque 512 Go SSD M.2 PCIe NVMe - Carte graphique Intel Iris Xe - USB 3.0 - Thunderbolt 4 - HDMI - RJ45 - Webcam HD avec micro - Lecteur de cartes SD - Wifi 6 - Bluetooth 5.1 - Garantie 1 an",743347-5520,"3 125,000 DT",En stock,,,
Pc portable HP Victus 15-fa0015nk / i7-12700H / 24 Go / GTX 1650 4G,https://www.tunisianet.com.tn/pc-portable-tunisie/60155-pc-portable-hp-victus-15-fa0015nk-i7-12700h-24-go-gtx-1650-4g.html,https://www.tunisianet.com.tn/277930-home/pc-portable-hp-victus-15-fa0015nk-i7-12700h-24-go-gtx-1650-4g.jpg,"Écran 15.6 "" Full HD IPS- Processeur Intel Core i7-12700H , 12ème Génération, up to 4.7 Ghz, 24 Mo de mémoire cache - Mémoire 24 Go - Disque 512 Go SSD M.2 - Carte graphique Nvidia GeForce GTX 1650 , 4 Go de mémoire dédiée - Wifi 6 - Bluetooth 5.2 - Clavier rétroéclairé - SuperSpeed USB Type-C - SuperSpeed USB Type-A - HDMI 2.1 - RJ45 - Lecteur de cartes - Caméra HP Wide Vision HD 720p - Windows 11 - Garantie 1 an",6U8V2EA-24,"3 125,000 DT",En stock,,,
Pc Portable Dell Latitude 5530 / i5 12è Gén / 8 Go / 256 Go SSD,https://www.tunisianet.com.tn/pc-portable-tunisie/59568-pc-portable-dell-latitude-5530-i5-12e-gen-8-go-256-go-ssd.html,https://www.tunisianet.com.tn/273615-home/pc-portable-dell-latitude-5530-i5-12e-gen-8-go-256-go-ssd.jpg,"Ecran 15.6 "" Full HD - Processeur Intel Core i5-1235U , up to 4.4 GHz, 12 Mo de mémoire cache - Mémoire 8 Go - Disque 256 Go SSD - Intel Iris Xe Graphics - 2 x USB 3.2 type C - 2x USB 3.2 type A - RJ45 - HDMI - Webcam HD - Lecteur de cartes SD - Wifi 6e - Bluetooth 5.2 - Garantie 3 ans",5530I5-3Y,"3 125,000 DT",En stock,,,
PC Portable HP Victus 15-fa0016nk / i5-12500H / 16 Go / RTX 3050 4G,https://www.tunisianet.com.tn/pc-portable-tunisie/59855-pc-portable-hp-victus-15-fa0016nk-i5-12500h-16-go-rtx-3050-4g.html,https://www.tunisianet.com.tn/275556-home/pc-portable-hp-victus-15-fa0016nk-i5-12500h-16-go-rtx-3050-4g.jpg,"Écran 15.6 "" Full HD IPS- Processeur Intel Core i5- 12500H , 12ème Génération, up to 4.5 Ghz, 18 Mo de mémoire cache - Mémoire 12 Go - Disque 512 Go SSD M.2 - Carte graphique Nvidia GeForce RTX 3050, 4 Go de mémoire dédiée - Wifi 6 - Bluetooth 5.2 - Clavier rétroéclairé - SuperSpeed USB Type-C - SuperSpeed USB Type-A - HDMI 2.1 - RJ45 - Lecteur de cartes - Caméra HP Wide Vision HD 720p - Windows 11 - Garantie 1 an",6U8V3EA-16,"3 126,000 DT",En stock,,,
Pc portable MSI Gaming GF63 Thin 10SC-666XF / i7 10è Gén / 16 Go / 512 Go SSD,https://www.tunisianet.com.tn/intel/53127-pc-portable-msi-gaming-gf63-thin-10scsr-666xf-i7-10e-gen-16-go-512-go-ssd.html,https://www.tunisianet.com.tn/226508-home/pc-portable-msi-gaming-gf63-thin-10scsr-666xf-i7-10e-gen-16-go-512-go-ssd.jpg,"Ecran 15.6"" Full HD 144 Hz - Processeur Intel Core i7-10750H, up to 5 Ghz, 12 Mo de mémoire cache - Mémoire 16 Go - Disque 512 Go SSD - Carte graphique Nvidia GeForce GTX 1650 , 4 Go de mémoire dédiée - Clavier rétroéclairé - Wifi - Bluetooth - 1x USB 3.2 Type-C - 3x USB 3.2 - HDMI - RJ45 - Webcam HD - Garantie 1 an",GF63THIN-666XF-16,"3 134,000 DT",En stock,,,
PC Portable HP Pavilion x360 Convertible 15-er1001nk Tactile / i5 12è Gén / 8 Go / Silver,https://www.tunisianet.com.tn/pc-portable-tunisie/59807-pc-portable-hp-pavilion-x360-convertible-15-er1001nk-tactile-i5-12e-gen-8-go-silver.html,https://www.tunisianet.com.tn/275218-home/pc-portable-hp-pavilion-x360-convertible-15-er1001nk-tactile-i5-12e-gen-8-go-silver.jpg,"Ecran 15.6"" Full HD IPS Tactile - Processeur Intel Core i5-1235U , up to 4.4 Ghz, 12 Mo de mémoire cache - Mémoire 8 Go - Disque 512 Go SSD - Carte graphique Intel Iris Xe - SuperSpeed USB Type-C - 2x SuperSpeed USB Type-A - HDMI 2.1 - adaptateur secteur Smart Pin - Lecteur d’empreintes digitales - Lecteur de cartes - Wifi - Bluetooth 5.0 - Webcam HD - Windows 11 - Couleur Silver - Garantie 1 an",6L9K9EA,"3 139,000 DT",Sur commande,,,
Pc portable HP Victus 15-fb0014nk / Ryzen 7 5800H / 8 Go / RTX 3050 Ti 4G + Casque Gaming Hyperx Offert OU Souris Gaming Hyperx Offerte,https://www.tunisianet.com.tn/pc-portable-tunisie/59801-pc-portable-hp-victus-15-fb0014nk-ryzen-7-5800h-8-go-rtx-3050-ti-4g.html,https://www.tunisianet.com.tn/284648-home/pc-portable-hp-victus-15-fb0014nk-ryzen-7-5800h-8-go-rtx-3050-ti-4g.jpg,"Écran 15.6 "" Full HD IPS - Processeur AMD Ryzen 7 5800H , up to 4.4 Ghz, 16 Mo de mémoire cache - Mémoire 8 Go - Disque 512 Go SSD M.2 - Carte graphique Nvidia GeForce RTX 3050 Ti, 4 Go de mémoire dédiée - Wifi 6 - Bluetooth 5.2 - Clavier rétroéclairé - SuperSpeed USB Type-C - SuperSpeed USB Type-A - HDMI 2.1 - RJ45 - Lecteur de cartes - Webcam HD 720p - Windows 11 - Garantie 1 an + Casque Gaming Hyperx Offert OU Souris Gaming Hyperx Offerte",6U8V7EA,"3 139,000 DT",En stock,"3 139,000 DT",En stock,https://www.mytek.tn/pc-portable-gamer-hp-victus-15-fb0014nk-amd-ryzen-7-8go-rtx-3050ti.html
Pc portable HP Victus 15-fb0015nk / Ryzen 7 5800H / 24 Go / RTX 3050 4G  + Casque Gaming Hyperx Offert OU Souris Gaming Hyperx Offerte,https://www.tunisianet.com.tn/pc-portable-tunisie/59852-pc-portable-hp-victus-15-fb0015nk-ryzen-7-5800h-24-go-rtx-3050-4g.html,https://www.tunisianet.com.tn/284646-home/pc-portable-hp-victus-15-fb0015nk-ryzen-7-5800h-24-go-rtx-3050-4g.jpg,"Écran 15.6 "" Full HD IPS - Processeur AMD Ryzen 7 5800H , up to 4.4 Ghz, 16 Mo de mémoire cache - Mémoire 24 Go - Disque 512 Go SSD M.2 - Carte graphique Nvidia GeForce RTX 3050, 4 Go de mémoire dédiée - Wifi 6 - Bluetooth 5.2 - Clavier rétroéclairé - SuperSpeed USB Type-C - SuperSpeed USB Type-A - HDMI 2.1 - RJ45 - Lecteur de cartes - Webcam HD 720p - Windows 11 - Garantie 1 an + Casque Gaming Hyperx Offert OU Souris Gaming Hyperx Offerte",6U8V8EA-24,"3 149,000 DT",En stock,,,
Pc portable Asus ExpertBook B1 B1400CEP / i7 11è Gén / 24 Go / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/60775-pc-portable-asus-expertbook-b1-b1400cep-i7-11e-gen-24-go-noir.html,https://www.tunisianet.com.tn/281855-home/pc-portable-asus-expertbook-b1-b1400cep-i7-11e-gen-24-go-noir.jpg,"Ecran 14"" Full HD LCD IPS - Processeur Intel Core i7-1165G7, up to 4.7 Ghz, 12 Mo de mémoire cache - Mémoire 24 Go - Disque SSD 512 Go - Carte graphique Nvidea Geforce MX330, 2 Go de mémoire dédiée - Wifi 6 - Bluetooth 5.2 - RJ45 - 1x USB-C - 1x Thunderbolt 4 - 2x USB 3.2 - 1x USB 2.0 - HDMI 1.4 - 1x VGA - Webcam avec Micro - Couleur Noir - Garantie 2 ans",B1400CEP-EB0871-24,"3 158,000 DT",En stock,,,
Pc portable HP Victus 15-fa0014nk / i5-12500H / 12 Go / RTX 3050 Ti 4G,https://www.tunisianet.com.tn/pc-portable-tunisie/58589-pc-portable-hp-victus-15-fa0014nk-i5-12500h-12-go-rtx-3050-ti-4g.html,https://www.tunisianet.com.tn/266402-home/pc-portable-hp-victus-15-fa0014nk-i5-12500h-12-go-rtx-3050-ti-4g.jpg,"Écran 15.6 "" Full HD IPS- Processeur Intel Core i5- 12500H , 12ème Génération, up to 4.5 Ghz, 18 Mo de mémoire cache - Mémoire 12 Go - Disque 512 Go SSD M.2 - Carte graphique Nvidia GeForce RTX 3050 Ti, 4 Go de mémoire dédiée - Wifi 6 - Bluetooth 5.2 - Clavier rétroéclairé - SuperSpeed USB Type-C - SuperSpeed USB Type-A - HDMI 2.1 - RJ45 - Lecteur de cartes - Caméra HP Wide Vision HD 720p - Windows 11 - Garantie 1 an",6U8V1EA-12,"3 162,000 DT",En stock,,,
PC Portable HP Victus 15-fa0016nk / i5-12500H / 20 Go / RTX 3050 4G,https://www.tunisianet.com.tn/pc-portable-tunisie/59856-pc-portable-hp-victus-15-fa0016nk-i5-12500h-20-go-rtx-3050-4g.html,https://www.tunisianet.com.tn/275563-home/pc-portable-hp-victus-15-fa0016nk-i5-12500h-20-go-rtx-3050-4g.jpg,"Écran 15.6 "" Full HD IPS- Processeur Intel Core i5- 12500H , 12ème Génération, up to 4.5 Ghz, 18 Mo de mémoire cache - Mémoire 20 Go - Disque 512 Go SSD M.2 - Carte graphique Nvidia GeForce RTX 3050, 4 Go de mémoire dédiée - Wifi 6 - Bluetooth 5.2 - Clavier rétroéclairé - SuperSpeed USB Type-C - SuperSpeed USB Type-A - HDMI 2.1 - RJ45 - Lecteur de cartes - Caméra HP Wide Vision HD 720p - Windows 11 - Garantie 1 an",6U8V3EA-20,"3 162,000 DT",En stock,,,
Pc portable Asus Zenbook 14 UM425UA / Ryzen 7 4700U / 16 Go,https://www.tunisianet.com.tn/pc-portable-tunisie/53681-pc-portable-asus-zenbook-14-um425ua-ryzen-7-4700u-16-go.html,https://www.tunisianet.com.tn/230759-home/pc-portable-asus-zenbook-14-um425ua-ryzen-7-4700u-16-go.jpg,"Ecran 14"" LED Full HD IPS - Processeur AMD Ryzen 7- 4700U , up to 4.1 GHz , 8 Mo de mémoire cache - Mémoire 16 Go - Disque 512 Go SSD - AMD Radeon Graphics - Lecteur de cartes - 1x USB 3.1- 2x USB Type C - 1x HDMI - Wi-Fi 6 AX - Bluetooth 5.0 - Caméra HD - Windows 10 - Garantie 2 ans",UM425UA-KI167R-2Y,"3 165,000 DT",Sur commande,,,
Pc Portable Dell Latitude 5530 / i5 12è Gén / 12 Go / 256 Go SSD,https://www.tunisianet.com.tn/pc-portable-tunisie/59571-pc-portable-dell-latitude-5530-i5-12e-gen-12-go-256-go-ssd.html,https://www.tunisianet.com.tn/273643-home/pc-portable-dell-latitude-5530-i5-12e-gen-12-go-256-go-ssd.jpg,"Ecran 15.6 "" Full HD - Processeur Intel Core i5-1235U , up to 4.4 GHz, 12 Mo de mémoire cache - Mémoire 12 Go - Disque 256 Go SSD - Intel Iris Xe Graphics - 2 x USB 3.2 type C - 2x USB 3.2 type A - RJ45 - HDMI - Webcam HD - Lecteur de cartes SD - Wifi 6e - Bluetooth 5.2 - Garantie 3 ans",5530I5-3Y-12,"3 170,000 DT",En stock,,,
PC Portable HP Victus 16-d1020nk / i5-12500H / 16 Go / RTX 3050 4G / Bleu + Casque Gaming Hyperx Offert OU Souris Gaming Hyperx Offerte,https://www.tunisianet.com.tn/pc-portable-tunisie/60330-pc-portable-hp-victus-16-d1020nk-i5-12500h-16-go-rtx-3050-4g-bleu.html,https://www.tunisianet.com.tn/283880-home/pc-portable-hp-victus-16-d1020nk-i5-12500h-16-go-rtx-3050-4g-bleu.jpg,"Écran 16.1"" Full HD IPS - Processeur Intel Core i5- 12500H , 12ème Génération, up to 4.5 Ghz, 18 Mo de mémoire cache - Mémoire 16 Go - Disque 512 Go SSD M.2 - Carte graphique Nvidia GeForce RTX 3050, 4 Go de mémoire dédiée - Wifi 6 - Bluetooth 5.2 - Clavier rétroéclairé - SuperSpeed USB Type-C - SuperSpeed USB Type-A - HDMI 2.1 - RJ45 - Lecteur de cartes - Caméra HP Wide Vision HD 720p - Windows 11 - Couleur Bleu - Garantie 1 an + Casque Gaming Hyperx Offert OU Souris Gaming Hyperx Offerte",6U8X4EA-16,"3 178,000 DT",En stock,,,
PC Portable HP ProBook 450 G8 / i7 11è Gén / 8 Go / 512 Go SSD,https://www.tunisianet.com.tn/pc-portable-tunisie/57375-pc-portable-hp-probook-450-g8-i7-11e-gen-8-go-512-go-ssd.html,https://www.tunisianet.com.tn/257640-home/pc-portable-hp-probook-450-g8-i7-11e-gen-8-go-512-go-ssd.jpg,"Ecran 15.6"" FHD IPS- Processeur Intel Core i7- 1165G7 , up to 4.7 GHz, 12 Mo de cache - Mémoire 8 Go - Disque 512 Go SSD - Carte graphique Intel Iris Xe - lecteur d'empreintes digitales - Wifi 6 - Bluetooth 5.0 - USB 3.1 Type-C - USB 3.1 - HDMI 1.4b - RJ45 - Webcam HD - Lecteur de cartes - Garantie 1 an",2X7X3EA,"3 179,000 DT",Sur commande,,,
PC Portable HP Pavilion x360 Convertible 14-dy0011nk Tactile / i7 11è Gén / 8 Go / 512 Go SSD / WIN11 / Silver,https://www.tunisianet.com.tn/pc-portable-tunisie/55758-pc-portable-hp-pavilion-x360-convertible-14-dy0011nk-tactile-i7-11e-gen-8-go-512-go-ssd-win11-silver.html,https://www.tunisianet.com.tn/244980-home/pc-portable-hp-pavilion-x360-convertible-14-dy0011nk-tactile-i7-11e-gen-8-go-512-go-ssd-win11-silver.jpg,"Ecran 14"" IPS Full HD Tactile (1920 x 1080 px) IPS - Processeur Intel Core i7-1165G7, 11è Génération, up to 4.7, 12 Mo de mémoire cache - Mémoire 8 Go - Disque 512 Go SSD - Carte Graphique Intel Iris Xe - 2x USB SuperSpeed - USB-C SuperSpeed - HDMI 2.0 - DisplayPort - Lecteur de Cartes microSD - Bluetooth - Webcam HD - Windows 10 - Poids 1.5 kg - Clavier rétroéclairé - Couleur Silver - Garantie 1 an",601C1EA,"3 189,000 DT",En stock,,,
Pc portable MSI Gaming GF63 Thin 11SC / i7 11è Gén / 16 Go / GTX 1650 4G,https://www.tunisianet.com.tn/pc-portable-tunisie/60893-pc-portable-msi-gaming-gf63-thin-11sc-i7-11e-gen-16-go-gtx-1650-4g.html,https://www.tunisianet.com.tn/282429-home/pc-portable-msi-gaming-gf63-thin-11sc-i7-11e-gen-16-go-gtx-1650-4g.jpg,"Ecran 15.6"" Full HD - Processeur Intel Core i7-11800H, up to 4.6 Ghz, 24 Mo de mémoire cache - Mémoire 16 Go - Disque 512 Go SSD - Carte graphique Nvidia GeForce GTX 1650, 4 Go de mémoire dédiée - Clavier rétroéclairé Rouge - Wifi 6 - Bluetooth 5.2 - USB 3.2 Type-C - USB 3.2 - HDMI - RJ45 - Webcam HD - Windows 10 - Garantie 2 ans",GF63THIN-11SC-028F,"3 199,000 DT",En stock,,,
